Timestamp_Local_Human,Timestamp_Local_EpochMs,Timestamp_Arduino,DeviceName,DeviceAddress,Ax,Ay,Az,Gx,Gy,Gz,Q0,Q1,Q2,Q3,Env1,Env2,Env3,Env4
2026:07:03_17:26:25.493,1783092385493,1324,LT,73:5A:BC:29:A9:13,1.0108643,-0.053588867,-0.025634766,0.3662109,-0.061035153,-0.3662109,0.69789714,-0.018765057,-0.71572745,0.017695785,62.0,69.0,78.0,82.0
2026:07:03_17:26:25.532,1783092385532,1338,LT,73:5A:BC:29:A9:13,1.0118408,-0.051513672,-0.02709961,0.3662109,0.0,-0.48828122,0.69708204,-0.018322283,-0.71654326,0.017280431,60.0,68.0,79.0,81.0
2026:07:03_17:26:25.534,1783092385534,1356,LT,73:5A:BC:29:A9:13,1.0123291,-0.05065918,-0.03186035,0.61035156,0.061035153,-0.3662109,0.69635534,-0.018189054,-0.7172544,0.017219009,62.0,67.0,79.0,81.0
2026:07:03_17:26:25.536,1783092385536,1370,LT,73:5A:BC:29:A9:13,1.0096436,-0.052246094,-0.026977539,0.67138666,0.061035153,-0.24414061,0.6968376,-0.01838319,-0.716773,0.01753021,63.0,68.0,77.0,81.0
2026:07:03_17:26:25.577,1783092385577,1381,LT,73:5A:BC:29:A9:13,1.0093994,-0.052368164,-0.024780273,0.3662109,0.0,0.061035153,0.6976111,-0.018548068,-0.7160089,0.017810803,63.0,68.0,79.0,82.0
2026:07:03_17:26:25.580,1783092385580,1399,LT,73:5A:BC:29:A9:13,1.0111084,-0.05102539,-0.025390625,0.24414061,0.0,0.24414061,0.6983125,-0.017831748,-0.7153591,0.017160626,61.0,68.0,79.0,82.0
2026:07:03_17:26:25.585,1783092385585,1413,LT,73:5A:BC:29:A9:13,1.0118408,-0.0513916,-0.026123047,0.24414061,-0.061035153,0.3662109,0.6975089,-0.018440466,-0.71611214,0.017797364,62.0,69.0,80.0,82.0
2026:07:03_17:26:25.624,1783092385624,1430,LT,73:5A:BC:29:A9:13,1.012207,-0.052001953,-0.026489258,0.42724606,-0.24414061,0.24414061,0.6983244,-0.018729715,-0.71529806,0.018229615,60.0,68.0,79.0,81.0
2026:07:03_17:26:25.625,1783092385625,1447,LT,73:5A:BC:29:A9:13,1.0111084,-0.053833008,-0.025878906,0.48828122,-0.3662109,0.061035153,0.69759554,-0.01910365,-0.71598804,0.018667934,62.0,68.0,78.0,82.0
2026:07:03_17:26:25.671,1783092385671,1462,LT,73:5A:BC:29:A9:13,1.010498,-0.05493164,-0.026123047,0.42724606,-0.42724606,-0.061035153,0.69776046,-0.020023327,-0.715774,0.019704547,62.0,66.0,78.0,80.0
